"","year","country","influenza activity"
"15599",2013,"Switzerland",773105
"15600",2013,"Ukraine",773105
"15601",2013,"United.States",773105
"15602",2013,"Uruguay",773105
"15603",2013,"Argentina",773105
"15604",2013,"Australia",773105
"15605",2013,"Austria",773105
"15606",2013,"Belgium",773105
"15607",2013,"Bolivia",773105
"15608",2013,"Brazil",773105
"15609",2013,"Bulgaria",773105
"15610",2013,"Canada",773105
"15611",2013,"Chile",773105
"15612",2013,"France",773105
"15613",2013,"Germany",773105
"15614",2013,"Hungary",773105
"15615",2013,"Japan",773105
"15616",2013,"Mexico",773105
"15617",2013,"Netherlands",773105
"15618",2013,"New.Zealand",773105
"15619",2013,"Norway",773105
"15620",2013,"Paraguay",773105
"15621",2013,"Peru",773105
"15622",2013,"Poland",773105
"15623",2013,"Romania",773105
"15624",2013,"Russia",773105
"15625",2013,"South.Africa",773105
"15626",2013,"Spain",773105
"15627",2013,"Sweden",773105
"15628",2013,"Switzerland",773105
"15629",2013,"Ukraine",773105
"15630",2013,"United.States",773105
"15631",2013,"Uruguay",773105
"15632",2013,"Argentina",773105
"15633",2013,"Australia",773105
"15634",2013,"Austria",773105
"15635",2013,"Belgium",773105
"15636",2013,"Bolivia",773105
"15637",2013,"Brazil",773105
"15638",2013,"Bulgaria",773105
"15639",2013,"Canada",773105
"15640",2013,"Chile",773105
"15641",2013,"France",773105
"15642",2013,"Germany",773105
"15643",2013,"Hungary",773105
"15644",2013,"Japan",773105
"15645",2013,"Mexico",773105
"15646",2013,"Netherlands",773105
"15647",2013,"New.Zealand",773105
"15648",2013,"Norway",773105
"15649",2013,"Paraguay",773105
"15650",2013,"Peru",773105
"15651",2013,"Poland",773105
"15652",2013,"Romania",773105
"15653",2013,"Russia",773105
"15654",2013,"South.Africa",773105
"15655",2013,"Spain",773105
"15656",2013,"Sweden",773105
"15657",2013,"Switzerland",773105
"15658",2013,"Ukraine",773105
"15659",2013,"United.States",773105
"15660",2013,"Uruguay",773105
"15661",2013,"Argentina",773105
"15662",2013,"Australia",773105
"15663",2013,"Austria",773105
"15664",2013,"Belgium",773105
"15665",2013,"Bolivia",773105
"15666",2013,"Brazil",773105
"15667",2013,"Bulgaria",773105
"15668",2013,"Canada",773105
"15669",2013,"Chile",773105
"15670",2013,"France",773105
"15671",2013,"Germany",773105
"15672",2013,"Hungary",773105
"15673",2013,"Japan",773105
"15674",2013,"Mexico",773105
"15675",2013,"Netherlands",773105
"15676",2013,"New.Zealand",773105
"15677",2013,"Norway",773105
"15678",2013,"Paraguay",773105
"15679",2013,"Peru",773105
"15680",2013,"Poland",773105
"15681",2013,"Romania",773105
"15682",2013,"Russia",773105
"15683",2013,"South.Africa",773105
"15684",2013,"Spain",773105
"15685",2013,"Sweden",773105
"15686",2013,"Switzerland",773105
"15687",2013,"Ukraine",773105
"15688",2013,"United.States",773105
"15689",2013,"Uruguay",773105
"15690",2013,"Argentina",773105
"15691",2013,"Australia",773105
"15692",2013,"Austria",773105
"15693",2013,"Belgium",773105
"15694",2013,"Bolivia",773105
"15695",2013,"Brazil",773105
"15696",2013,"Bulgaria",773105
"15697",2013,"Canada",773105
"15698",2013,"Chile",773105
"15699",2013,"France",773105
"15700",2013,"Germany",773105
"15701",2013,"Hungary",773105
"15702",2013,"Japan",773105
"15703",2013,"Mexico",773105
"15704",2013,"Netherlands",773105
"15705",2013,"New.Zealand",773105
"15706",2013,"Norway",773105
"15707",2013,"Paraguay",773105
"15708",2013,"Peru",773105
"15709",2013,"Poland",773105
"15710",2013,"Romania",773105
"15711",2013,"Russia",773105
"15712",2013,"South.Africa",773105
"15713",2013,"Spain",773105
"15714",2013,"Sweden",773105
"15715",2013,"Switzerland",773105
"15716",2013,"Ukraine",773105
"15717",2013,"United.States",773105
"15718",2013,"Uruguay",773105
"15719",2013,"Argentina",773105
"15720",2013,"Australia",773105
"15721",2013,"Austria",773105
"15722",2013,"Belgium",773105
"15723",2013,"Bolivia",773105
"15724",2013,"Brazil",773105
"15725",2013,"Bulgaria",773105
"15726",2013,"Canada",773105
"15727",2013,"Chile",773105
"15728",2013,"France",773105
"15729",2013,"Germany",773105
"15730",2013,"Hungary",773105
"15731",2013,"Japan",773105
"15732",2013,"Mexico",773105
"15733",2013,"Netherlands",773105
"15734",2013,"New.Zealand",773105
"15735",2013,"Norway",773105
"15736",2013,"Paraguay",773105
"15737",2013,"Peru",773105
"15738",2013,"Poland",773105
"15739",2013,"Romania",773105
"15740",2013,"Russia",773105
"15741",2013,"South.Africa",773105
"15742",2013,"Spain",773105
"15743",2013,"Sweden",773105
"15744",2013,"Switzerland",773105
"15745",2013,"Ukraine",773105
"15746",2013,"United.States",773105
"15747",2013,"Uruguay",773105
"15748",2013,"Argentina",773105
"15749",2013,"Australia",773105
"15750",2013,"Austria",773105
"15751",2013,"Belgium",773105
"15752",2013,"Bolivia",773105
"15753",2013,"Brazil",773105
"15754",2013,"Bulgaria",773105
"15755",2013,"Canada",773105
"15756",2013,"Chile",773105
"15757",2013,"France",773105
"15758",2013,"Germany",773105
"15759",2013,"Hungary",773105
"15760",2013,"Japan",773105
"15761",2013,"Mexico",773105
"15762",2013,"Netherlands",773105
"15763",2013,"New.Zealand",773105
"15764",2013,"Norway",773105
"15765",2013,"Paraguay",773105
"15766",2013,"Peru",773105
"15767",2013,"Poland",773105
"15768",2013,"Romania",773105
"15769",2013,"Russia",773105
"15770",2013,"South.Africa",773105
"15771",2013,"Spain",773105
"15772",2013,"Sweden",773105
"15773",2013,"Switzerland",773105
"15774",2013,"Ukraine",773105
"15775",2013,"United.States",773105
"15776",2013,"Uruguay",773105
"15777",2013,"Argentina",773105
"15778",2013,"Australia",773105
"15779",2013,"Austria",773105
"15780",2013,"Belgium",773105
"15781",2013,"Bolivia",773105
"15782",2013,"Brazil",773105
"15783",2013,"Bulgaria",773105
"15784",2013,"Canada",773105
"15785",2013,"Chile",773105
"15786",2013,"France",773105
"15787",2013,"Germany",773105
"15788",2013,"Hungary",773105
"15789",2013,"Japan",773105
"15790",2013,"Mexico",773105
"15791",2013,"Netherlands",773105
"15792",2013,"New.Zealand",773105
"15793",2013,"Norway",773105
"15794",2013,"Paraguay",773105
"15795",2013,"Peru",773105
"15796",2013,"Poland",773105
"15797",2013,"Romania",773105
"15798",2013,"Russia",773105
"15799",2013,"South.Africa",773105
"15800",2013,"Spain",773105
"15801",2013,"Sweden",773105
"15802",2013,"Switzerland",773105
"15803",2013,"Ukraine",773105
"15804",2013,"United.States",773105
"15805",2013,"Uruguay",773105
"15806",2013,"Argentina",773105
"15807",2013,"Australia",773105
"15808",2013,"Austria",773105
"15809",2013,"Belgium",773105
"15810",2013,"Bolivia",773105
"15811",2013,"Brazil",773105
"15812",2013,"Bulgaria",773105
"15813",2013,"Canada",773105
"15814",2013,"Chile",773105
"15815",2013,"France",773105
"15816",2013,"Germany",773105
"15817",2013,"Hungary",773105
"15818",2013,"Japan",773105
"15819",2013,"Mexico",773105
"15820",2013,"Netherlands",773105
"15821",2013,"New.Zealand",773105
"15822",2013,"Norway",773105
"15823",2013,"Paraguay",773105
"15824",2013,"Peru",773105
"15825",2013,"Poland",773105
"15826",2013,"Romania",773105
"15827",2013,"Russia",773105
"15828",2013,"South.Africa",773105
"15829",2013,"Spain",773105
"15830",2013,"Sweden",773105
"15831",2013,"Switzerland",773105
"15832",2013,"Ukraine",773105
"15833",2013,"United.States",773105
"15834",2013,"Uruguay",773105
"15835",2013,"Argentina",773105
"15836",2013,"Australia",773105
"15837",2013,"Austria",773105
"15838",2013,"Belgium",773105
"15839",2013,"Bolivia",773105
"15840",2013,"Brazil",773105
"15841",2013,"Bulgaria",773105
"15842",2013,"Canada",773105
"15843",2013,"Chile",773105
"15844",2013,"France",773105
"15845",2013,"Germany",773105
"15846",2013,"Hungary",773105
"15847",2013,"Japan",773105
"15848",2013,"Mexico",773105
"15849",2013,"Netherlands",773105
"15850",2013,"New.Zealand",773105
"15851",2013,"Norway",773105
"15852",2013,"Paraguay",773105
"15853",2013,"Peru",773105
"15854",2013,"Poland",773105
"15855",2013,"Romania",773105
"15856",2013,"Russia",773105
"15857",2013,"South.Africa",773105
"15858",2013,"Spain",773105
"15859",2013,"Sweden",773105
"15860",2013,"Switzerland",773105
"15861",2013,"Ukraine",773105
"15862",2013,"United.States",773105
"15863",2013,"Uruguay",773105
"15864",2013,"Argentina",773105
"15865",2013,"Australia",773105
"15866",2013,"Austria",773105
"15867",2013,"Belgium",773105
"15868",2013,"Bolivia",773105
"15869",2013,"Brazil",773105
"15870",2013,"Bulgaria",773105
"15871",2013,"Canada",773105
"15872",2013,"Chile",773105
"15873",2013,"France",773105
"15874",2013,"Germany",773105
"15875",2013,"Hungary",773105
"15876",2013,"Japan",773105
"15877",2013,"Mexico",773105
"15878",2013,"Netherlands",773105
"15879",2013,"New.Zealand",773105
"15880",2013,"Norway",773105
"15881",2013,"Paraguay",773105
"15882",2013,"Peru",773105
"15883",2013,"Poland",773105
"15884",2013,"Romania",773105
"15885",2013,"Russia",773105
"15886",2013,"South.Africa",773105
"15887",2013,"Spain",773105
"15888",2013,"Sweden",773105
"15889",2013,"Switzerland",773105
"15890",2013,"Ukraine",773105
"15891",2013,"United.States",773105
"15892",2013,"Uruguay",773105
"15893",2013,"Argentina",773105
"15894",2013,"Australia",773105
"15895",2013,"Austria",773105
"15896",2013,"Belgium",773105
"15897",2013,"Bolivia",773105
"15898",2013,"Brazil",773105
"15899",2013,"Bulgaria",773105
"15900",2013,"Canada",773105
"15901",2013,"Chile",773105
"15902",2013,"France",773105
"15903",2013,"Germany",773105
"15904",2013,"Hungary",773105
"15905",2013,"Japan",773105
"15906",2013,"Mexico",773105
"15907",2013,"Netherlands",773105
"15908",2013,"New.Zealand",773105
"15909",2013,"Norway",773105
"15910",2013,"Paraguay",773105
"15911",2013,"Peru",773105
"15912",2013,"Poland",773105
"15913",2013,"Romania",773105
"15914",2013,"Russia",773105
"15915",2013,"South.Africa",773105
"15916",2013,"Spain",773105
"15917",2013,"Sweden",773105
"15918",2013,"Switzerland",773105
"15919",2013,"Ukraine",773105
"15920",2013,"United.States",773105
"15921",2013,"Uruguay",773105
"15922",2013,"Argentina",773105
"15923",2013,"Australia",773105
"15924",2013,"Austria",773105
"15925",2013,"Belgium",773105
"15926",2013,"Bolivia",773105
"15927",2013,"Brazil",773105
"15928",2013,"Bulgaria",773105
"15929",2013,"Canada",773105
"15930",2013,"Chile",773105
"15931",2013,"France",773105
"15932",2013,"Germany",773105
"15933",2013,"Hungary",773105
"15934",2013,"Japan",773105
"15935",2013,"Mexico",773105
"15936",2013,"Netherlands",773105
"15937",2013,"New.Zealand",773105
"15938",2013,"Norway",773105
"15939",2013,"Paraguay",773105
"15940",2013,"Peru",773105
"15941",2013,"Poland",773105
"15942",2013,"Romania",773105
"15943",2013,"Russia",773105
"15944",2013,"South.Africa",773105
"15945",2013,"Spain",773105
"15946",2013,"Sweden",773105
"15947",2013,"Switzerland",773105
"15948",2013,"Ukraine",773105
"15949",2013,"United.States",773105
"15950",2013,"Uruguay",773105
"15951",2013,"Argentina",773105
"15952",2013,"Australia",773105
"15953",2013,"Austria",773105
"15954",2013,"Belgium",773105
"15955",2013,"Bolivia",773105
"15956",2013,"Brazil",773105
"15957",2013,"Bulgaria",773105
"15958",2013,"Canada",773105
"15959",2013,"Chile",773105
"15960",2013,"France",773105
"15961",2013,"Germany",773105
"15962",2013,"Hungary",773105
"15963",2013,"Japan",773105
"15964",2013,"Mexico",773105
"15965",2013,"Netherlands",773105
"15966",2013,"New.Zealand",773105
"15967",2013,"Norway",773105
"15968",2013,"Paraguay",773105
"15969",2013,"Peru",773105
"15970",2013,"Poland",773105
"15971",2013,"Romania",773105
"15972",2013,"Russia",773105
"15973",2013,"South.Africa",773105
"15974",2013,"Spain",773105
"15975",2013,"Sweden",773105
"15976",2013,"Switzerland",773105
"15977",2013,"Ukraine",773105
"15978",2013,"United.States",773105
"15979",2013,"Uruguay",773105
"15980",2013,"Argentina",773105
"15981",2013,"Australia",773105
"15982",2013,"Austria",773105
"15983",2013,"Belgium",773105
"15984",2013,"Bolivia",773105
"15985",2013,"Brazil",773105
"15986",2013,"Bulgaria",773105
"15987",2013,"Canada",773105
"15988",2013,"Chile",773105
"15989",2013,"France",773105
"15990",2013,"Germany",773105
"15991",2013,"Hungary",773105
"15992",2013,"Japan",773105
"15993",2013,"Mexico",773105
"15994",2013,"Netherlands",773105
"15995",2013,"New.Zealand",773105
"15996",2013,"Norway",773105
"15997",2013,"Paraguay",773105
"15998",2013,"Peru",773105
"15999",2013,"Poland",773105
"16000",2013,"Romania",773105
"16001",2013,"Russia",773105
"16002",2013,"South.Africa",773105
"16003",2013,"Spain",773105
"16004",2013,"Sweden",773105
"16005",2013,"Switzerland",773105
"16006",2013,"Ukraine",773105
"16007",2013,"United.States",773105
"16008",2013,"Uruguay",773105
"16009",2013,"Argentina",773105
"16010",2013,"Australia",773105
"16011",2013,"Austria",773105
"16012",2013,"Belgium",773105
"16013",2013,"Bolivia",773105
"16014",2013,"Brazil",773105
"16015",2013,"Bulgaria",773105
"16016",2013,"Canada",773105
"16017",2013,"Chile",773105
"16018",2013,"France",773105
"16019",2013,"Germany",773105
"16020",2013,"Hungary",773105
"16021",2013,"Japan",773105
"16022",2013,"Mexico",773105
"16023",2013,"Netherlands",773105
"16024",2013,"New.Zealand",773105
"16025",2013,"Norway",773105
"16026",2013,"Paraguay",773105
"16027",2013,"Peru",773105
"16028",2013,"Poland",773105
"16029",2013,"Romania",773105
"16030",2013,"Russia",773105
"16031",2013,"South.Africa",773105
"16032",2013,"Spain",773105
"16033",2013,"Sweden",773105
"16034",2013,"Switzerland",773105
"16035",2013,"Ukraine",773105
"16036",2013,"United.States",773105
"16037",2013,"Uruguay",773105
"16038",2013,"Argentina",773105
"16039",2013,"Australia",773105
"16040",2013,"Austria",773105
"16041",2013,"Belgium",773105
"16042",2013,"Bolivia",773105
"16043",2013,"Brazil",773105
"16044",2013,"Bulgaria",773105
"16045",2013,"Canada",773105
"16046",2013,"Chile",773105
"16047",2013,"France",773105
"16048",2013,"Germany",773105
"16049",2013,"Hungary",773105
"16050",2013,"Japan",773105
"16051",2013,"Mexico",773105
"16052",2013,"Netherlands",773105
"16053",2013,"New.Zealand",773105
"16054",2013,"Norway",773105
"16055",2013,"Paraguay",773105
"16056",2013,"Peru",773105
"16057",2013,"Poland",773105
"16058",2013,"Romania",773105
"16059",2013,"Russia",773105
"16060",2013,"South.Africa",773105
"16061",2013,"Spain",773105
"16062",2013,"Sweden",773105
"16063",2013,"Switzerland",773105
"16064",2013,"Ukraine",773105
"16065",2013,"United.States",773105
"16066",2013,"Uruguay",773105
"16067",2013,"Argentina",773105
"16068",2013,"Australia",773105
"16069",2013,"Austria",773105
"16070",2013,"Belgium",773105
"16071",2013,"Bolivia",773105
"16072",2013,"Brazil",773105
"16073",2013,"Bulgaria",773105
"16074",2013,"Canada",773105
"16075",2013,"Chile",773105
"16076",2013,"France",773105
"16077",2013,"Germany",773105
"16078",2013,"Hungary",773105
"16079",2013,"Japan",773105
"16080",2013,"Mexico",773105
"16081",2013,"Netherlands",773105
"16082",2013,"New.Zealand",773105
"16083",2013,"Norway",773105
"16084",2013,"Paraguay",773105
"16085",2013,"Peru",773105
"16086",2013,"Poland",773105
"16087",2013,"Romania",773105
"16088",2013,"Russia",773105
"16089",2013,"South.Africa",773105
"16090",2013,"Spain",773105
"16091",2013,"Sweden",773105
"16092",2013,"Switzerland",773105
"16093",2013,"Ukraine",773105
"16094",2013,"United.States",773105
"16095",2013,"Uruguay",773105
"16096",2013,"Argentina",773105
"16097",2013,"Australia",773105
"16098",2013,"Austria",773105
"16099",2013,"Belgium",773105
"16100",2013,"Bolivia",773105
"16101",2013,"Brazil",773105
"16102",2013,"Bulgaria",773105
"16103",2013,"Canada",773105
"16104",2013,"Chile",773105
"16105",2013,"France",773105
"16106",2013,"Germany",773105
"16107",2013,"Hungary",773105
"16108",2013,"Japan",773105
"16109",2013,"Mexico",773105
"16110",2013,"Netherlands",773105
"16111",2013,"New.Zealand",773105
"16112",2013,"Norway",773105
"16113",2013,"Paraguay",773105
"16114",2013,"Peru",773105
"16115",2013,"Poland",773105
"16116",2013,"Romania",773105
"16117",2013,"Russia",773105
"16118",2013,"South.Africa",773105
"16119",2013,"Spain",773105
"16120",2013,"Sweden",773105
"16121",2013,"Switzerland",773105
"16122",2013,"Ukraine",773105
"16123",2013,"United.States",773105
"16124",2013,"Uruguay",773105
"16125",2013,"Argentina",773105
"16126",2013,"Australia",773105
"16127",2013,"Austria",773105
"16128",2013,"Belgium",773105
"16129",2013,"Bolivia",773105
"16130",2013,"Brazil",773105
"16131",2013,"Bulgaria",773105
"16132",2013,"Canada",773105
"16133",2013,"Chile",773105
"16134",2013,"France",773105
"16135",2013,"Germany",773105
"16136",2013,"Hungary",773105
"16137",2013,"Japan",773105
"16138",2013,"Mexico",773105
"16139",2013,"Netherlands",773105
"16140",2013,"New.Zealand",773105
"16141",2013,"Norway",773105
"16142",2013,"Paraguay",773105
"16143",2013,"Peru",773105
"16144",2013,"Poland",773105
"16145",2013,"Romania",773105
"16146",2013,"Russia",773105
"16147",2013,"South.Africa",773105
"16148",2013,"Spain",773105
"16149",2013,"Sweden",773105
"16150",2013,"Switzerland",773105
"16151",2013,"Ukraine",773105
"16152",2013,"United.States",773105
"16153",2013,"Uruguay",773105
"16154",2013,"Argentina",773105
"16155",2013,"Australia",773105
"16156",2013,"Austria",773105
"16157",2013,"Belgium",773105
"16158",2013,"Bolivia",773105
"16159",2013,"Brazil",773105
"16160",2013,"Bulgaria",773105
"16161",2013,"Canada",773105
"16162",2013,"Chile",773105
"16163",2013,"France",773105
"16164",2013,"Germany",773105
"16165",2013,"Hungary",773105
"16166",2013,"Japan",773105
"16167",2013,"Mexico",773105
"16168",2013,"Netherlands",773105
"16169",2013,"New.Zealand",773105
"16170",2013,"Norway",773105
"16171",2013,"Paraguay",773105
"16172",2013,"Peru",773105
"16173",2013,"Poland",773105
"16174",2013,"Romania",773105
"16175",2013,"Russia",773105
"16176",2013,"South.Africa",773105
"16177",2013,"Spain",773105
"16178",2013,"Sweden",773105
"16179",2013,"Switzerland",773105
"16180",2013,"Ukraine",773105
"16181",2013,"United.States",773105
"16182",2013,"Uruguay",773105
"16183",2013,"Argentina",773105
"16184",2013,"Australia",773105
"16185",2013,"Austria",773105
"16186",2013,"Belgium",773105
"16187",2013,"Bolivia",773105
"16188",2013,"Brazil",773105
"16189",2013,"Bulgaria",773105
"16190",2013,"Canada",773105
"16191",2013,"Chile",773105
"16192",2013,"France",773105
"16193",2013,"Germany",773105
"16194",2013,"Hungary",773105
"16195",2013,"Japan",773105
"16196",2013,"Mexico",773105
"16197",2013,"Netherlands",773105
"16198",2013,"New.Zealand",773105
"16199",2013,"Norway",773105
"16200",2013,"Paraguay",773105
"16201",2013,"Peru",773105
"16202",2013,"Poland",773105
"16203",2013,"Romania",773105
"16204",2013,"Russia",773105
"16205",2013,"South.Africa",773105
"16206",2013,"Spain",773105
"16207",2013,"Sweden",773105
"16208",2013,"Switzerland",773105
"16209",2013,"Ukraine",773105
"16210",2013,"United.States",773105
"16211",2013,"Uruguay",773105
"16212",2013,"Argentina",773105
"16213",2013,"Australia",773105
"16214",2013,"Austria",773105
"16215",2013,"Belgium",773105
"16216",2013,"Bolivia",773105
"16217",2013,"Brazil",773105
"16218",2013,"Bulgaria",773105
"16219",2013,"Canada",773105
"16220",2013,"Chile",773105
"16221",2013,"France",773105
"16222",2013,"Germany",773105
"16223",2013,"Hungary",773105
"16224",2013,"Japan",773105
"16225",2013,"Mexico",773105
"16226",2013,"Netherlands",773105
"16227",2013,"New.Zealand",773105
"16228",2013,"Norway",773105
"16229",2013,"Paraguay",773105
"16230",2013,"Peru",773105
"16231",2013,"Poland",773105
"16232",2013,"Romania",773105
"16233",2013,"Russia",773105
"16234",2013,"South.Africa",773105
"16235",2013,"Spain",773105
"16236",2013,"Sweden",773105
"16237",2013,"Switzerland",773105
"16238",2013,"Ukraine",773105
"16239",2013,"United.States",773105
"16240",2013,"Uruguay",773105
"16241",2013,"Argentina",773105
"16242",2013,"Australia",773105
"16243",2013,"Austria",773105
"16244",2013,"Belgium",773105
"16245",2013,"Bolivia",773105
"16246",2013,"Brazil",773105
"16247",2013,"Bulgaria",773105
"16248",2013,"Canada",773105
"16249",2013,"Chile",773105
"16250",2013,"France",773105
"16251",2013,"Germany",773105
"16252",2013,"Hungary",773105
"16253",2013,"Japan",773105
"16254",2013,"Mexico",773105
"16255",2013,"Netherlands",773105
"16256",2013,"New.Zealand",773105
"16257",2013,"Norway",773105
"16258",2013,"Paraguay",773105
"16259",2013,"Peru",773105
"16260",2013,"Poland",773105
"16261",2013,"Romania",773105
"16262",2013,"Russia",773105
"16263",2013,"South.Africa",773105
"16264",2013,"Spain",773105
"16265",2013,"Sweden",773105
"16266",2013,"Switzerland",773105
"16267",2013,"Ukraine",773105
"16268",2013,"United.States",773105
"16269",2013,"Uruguay",773105
"16270",2013,"Argentina",773105
"16271",2013,"Australia",773105
"16272",2013,"Austria",773105
"16273",2013,"Belgium",773105
"16274",2013,"Bolivia",773105
"16275",2013,"Brazil",773105
"16276",2013,"Bulgaria",773105
"16277",2013,"Canada",773105
"16278",2013,"Chile",773105
"16279",2013,"France",773105
"16280",2013,"Germany",773105
"16281",2013,"Hungary",773105
"16282",2013,"Japan",773105
"16283",2013,"Mexico",773105
"16284",2013,"Netherlands",773105
"16285",2013,"New.Zealand",773105
"16286",2013,"Norway",773105
"16287",2013,"Paraguay",773105
"16288",2013,"Peru",773105
"16289",2013,"Poland",773105
"16290",2013,"Romania",773105
"16291",2013,"Russia",773105
"16292",2013,"South.Africa",773105
"16293",2013,"Spain",773105
"16294",2013,"Sweden",773105
"16295",2013,"Switzerland",773105
"16296",2013,"Ukraine",773105
"16297",2013,"United.States",773105
"16298",2013,"Uruguay",773105
"16299",2013,"Argentina",773105
"16300",2013,"Australia",773105
"16301",2013,"Austria",773105
"16302",2013,"Belgium",773105
"16303",2013,"Bolivia",773105
"16304",2013,"Brazil",773105
"16305",2013,"Bulgaria",773105
"16306",2013,"Canada",773105
"16307",2013,"Chile",773105
"16308",2013,"France",773105
"16309",2013,"Germany",773105
"16310",2013,"Hungary",773105
"16311",2013,"Japan",773105
"16312",2013,"Mexico",773105
"16313",2013,"Netherlands",773105
"16314",2013,"New.Zealand",773105
"16315",2013,"Norway",773105
"16316",2013,"Paraguay",773105
"16317",2013,"Peru",773105
"16318",2013,"Poland",773105
"16319",2013,"Romania",773105
"16320",2013,"Russia",773105
"16321",2013,"South.Africa",773105
"16322",2013,"Spain",773105
"16323",2013,"Sweden",773105
"16324",2013,"Switzerland",773105
"16325",2013,"Ukraine",773105
"16326",2013,"United.States",773105
"16327",2013,"Uruguay",773105
"16328",2013,"Argentina",773105
"16329",2013,"Australia",773105
"16330",2013,"Austria",773105
"16331",2013,"Belgium",773105
"16332",2013,"Bolivia",773105
"16333",2013,"Brazil",773105
"16334",2013,"Bulgaria",773105
"16335",2013,"Canada",773105
"16336",2013,"Chile",773105
"16337",2013,"France",773105
"16338",2013,"Germany",773105
"16339",2013,"Hungary",773105
"16340",2013,"Japan",773105
"16341",2013,"Mexico",773105
"16342",2013,"Netherlands",773105
"16343",2013,"New.Zealand",773105
"16344",2013,"Norway",773105
"16345",2013,"Paraguay",773105
"16346",2013,"Peru",773105
"16347",2013,"Poland",773105
"16348",2013,"Romania",773105
"16349",2013,"Russia",773105
"16350",2013,"South.Africa",773105
"16351",2013,"Spain",773105
"16352",2013,"Sweden",773105
"16353",2013,"Switzerland",773105
"16354",2013,"Ukraine",773105
"16355",2013,"United.States",773105
"16356",2013,"Uruguay",773105
"16357",2013,"Argentina",773105
"16358",2013,"Australia",773105
"16359",2013,"Austria",773105
"16360",2013,"Belgium",773105
"16361",2013,"Bolivia",773105
"16362",2013,"Brazil",773105
"16363",2013,"Bulgaria",773105
"16364",2013,"Canada",773105
"16365",2013,"Chile",773105
"16366",2013,"France",773105
"16367",2013,"Germany",773105
"16368",2013,"Hungary",773105
"16369",2013,"Japan",773105
"16370",2013,"Mexico",773105
"16371",2013,"Netherlands",773105
"16372",2013,"New.Zealand",773105
"16373",2013,"Norway",773105
"16374",2013,"Paraguay",773105
"16375",2013,"Peru",773105
"16376",2013,"Poland",773105
"16377",2013,"Romania",773105
"16378",2013,"Russia",773105
"16379",2013,"South.Africa",773105
"16380",2013,"Spain",773105
"16381",2013,"Sweden",773105
"16382",2013,"Switzerland",773105
"16383",2013,"Ukraine",773105
"16384",2013,"United.States",773105
"16385",2013,"Uruguay",773105
"16386",2013,"Argentina",773105
"16387",2013,"Australia",773105
"16388",2013,"Austria",773105
"16389",2013,"Belgium",773105
"16390",2013,"Bolivia",773105
"16391",2013,"Brazil",773105
"16392",2013,"Bulgaria",773105
"16393",2013,"Canada",773105
"16394",2013,"Chile",773105
"16395",2013,"France",773105
"16396",2013,"Germany",773105
"16397",2013,"Hungary",773105
"16398",2013,"Japan",773105
"16399",2013,"Mexico",773105
"16400",2013,"Netherlands",773105
"16401",2013,"New.Zealand",773105
"16402",2013,"Norway",773105
"16403",2013,"Paraguay",773105
"16404",2013,"Peru",773105
"16405",2013,"Poland",773105
"16406",2013,"Romania",773105
"16407",2013,"Russia",773105
"16408",2013,"South.Africa",773105
"16409",2013,"Spain",773105
"16410",2013,"Sweden",773105
"16411",2013,"Switzerland",773105
"16412",2013,"Ukraine",773105
"16413",2013,"United.States",773105
"16414",2013,"Uruguay",773105
"16415",2013,"Argentina",773105
"16416",2013,"Australia",773105
"16417",2013,"Austria",773105
"16418",2013,"Belgium",773105
"16419",2013,"Bolivia",773105
"16420",2013,"Brazil",773105
"16421",2013,"Bulgaria",773105
"16422",2013,"Canada",773105
"16423",2013,"Chile",773105
"16424",2013,"France",773105
"16425",2013,"Germany",773105
"16426",2013,"Hungary",773105
"16427",2013,"Japan",773105
"16428",2013,"Mexico",773105
"16429",2013,"Netherlands",773105
"16430",2013,"New.Zealand",773105
"16431",2013,"Norway",773105
"16432",2013,"Paraguay",773105
"16433",2013,"Peru",773105
"16434",2013,"Poland",773105
"16435",2013,"Romania",773105
"16436",2013,"Russia",773105
"16437",2013,"South.Africa",773105
"16438",2013,"Spain",773105
"16439",2013,"Sweden",773105
"16440",2013,"Switzerland",773105
"16441",2013,"Ukraine",773105
"16442",2013,"United.States",773105
"16443",2013,"Uruguay",773105
"16444",2013,"Argentina",773105
"16445",2013,"Australia",773105
"16446",2013,"Austria",773105
"16447",2013,"Belgium",773105
"16448",2013,"Bolivia",773105
"16449",2013,"Brazil",773105
"16450",2013,"Bulgaria",773105
"16451",2013,"Canada",773105
"16452",2013,"Chile",773105
"16453",2013,"France",773105
"16454",2013,"Germany",773105
"16455",2013,"Hungary",773105
"16456",2013,"Japan",773105
"16457",2013,"Mexico",773105
"16458",2013,"Netherlands",773105
"16459",2013,"New.Zealand",773105
"16460",2013,"Norway",773105
"16461",2013,"Paraguay",773105
"16462",2013,"Peru",773105
"16463",2013,"Poland",773105
"16464",2013,"Romania",773105
"16465",2013,"Russia",773105
"16466",2013,"South.Africa",773105
"16467",2013,"Spain",773105
"16468",2013,"Sweden",773105
"16469",2013,"Switzerland",773105
"16470",2013,"Ukraine",773105
"16471",2013,"United.States",773105
"16472",2013,"Uruguay",773105
"16473",2013,"Argentina",773105
"16474",2013,"Australia",773105
"16475",2013,"Austria",773105
"16476",2013,"Belgium",773105
"16477",2013,"Bolivia",773105
"16478",2013,"Brazil",773105
"16479",2013,"Bulgaria",773105
"16480",2013,"Canada",773105
"16481",2013,"Chile",773105
