"","country","year_week","value","indicator","country_code","new_cases","population","FirstDose","SecondDose"
"2067","Norway","2020-W31",0,"Weekly new ICU admissions per 100k","NO",123,5367580,NA,NA
"2068","Norway","2020-W32",0.0186303697383178,"Weekly new ICU admissions per 100k","NO",260,5367580,NA,NA
"2069","Norway","2020-W33",0.0186303697383178,"Weekly new ICU admissions per 100k","NO",382,5367580,NA,NA
"2070","Norway","2020-W34",0.0186303697383178,"Weekly new ICU admissions per 100k","NO",347,5367580,NA,NA
"2071","Norway","2020-W35",0.0186303697383178,"Weekly new ICU admissions per 100k","NO",346,5367580,NA,NA
"2072","Norway","2020-W36",0.0186303697383178,"Weekly new ICU admissions per 100k","NO",577,5367580,NA,NA
"2073","Norway","2020-W37",0.0372607394766357,"Weekly new ICU admissions per 100k","NO",746,5367580,NA,NA
"2074","Norway","2020-W38",0.0372607394766357,"Weekly new ICU admissions per 100k","NO",779,5367580,NA,NA
"2075","Norway","2020-W39",0.0558911092149535,"Weekly new ICU admissions per 100k","NO",761,5367580,NA,NA
"2076","Norway","2020-W40",0.0558911092149535,"Weekly new ICU admissions per 100k","NO",743,5367580,NA,NA
"2077","Norway","2020-W41",0.0372607394766357,"Weekly new ICU admissions per 100k","NO",1072,5367580,NA,NA
"2078","Norway","2020-W42",0.111782218429907,"Weekly new ICU admissions per 100k","NO",915,5367580,NA,NA
"2079","Norway","2020-W43",0.0745214789532713,"Weekly new ICU admissions per 100k","NO",1096,5367580,NA,NA
"2080","Norway","2020-W44",0.0931518486915891,"Weekly new ICU admissions per 100k","NO",2331,5367580,NA,NA
"2081","Norway","2020-W45",0.316716285551403,"Weekly new ICU admissions per 100k","NO",3662,5367580,NA,NA
"2082","Norway","2020-W46",0.316716285551403,"Weekly new ICU admissions per 100k","NO",4001,5367580,NA,NA
"2083","Norway","2020-W47",0.447128873719628,"Weekly new ICU admissions per 100k","NO",4212,5367580,NA,NA
"2084","Norway","2020-W48",0.26082517633645,"Weekly new ICU admissions per 100k","NO",3309,5367580,NA,NA
"2085","Norway","2020-W49",0.353977025028039,"Weekly new ICU admissions per 100k","NO",2624,5367580,NA,NA
"2086","Norway","2020-W50",0.372607394766357,"Weekly new ICU admissions per 100k","NO",3632,5367580,NA,NA
"2087","Norway","2020-W51",0.26082517633645,"Weekly new ICU admissions per 100k","NO",1772,5367580,NA,NA
"2088","Norway","2020-W52",0.26082517633645,"Weekly new ICU admissions per 100k","NO",4282,5367580,10,0
"2089","Norway","2020-W53",0.204934067121496,"Weekly new ICU admissions per 100k","NO",3658,5367580,4336,0
"2090","Norway","2021-W01",0.409868134242992,"Weekly new ICU admissions per 100k","NO",4758,5367580,41570,0
"2091","Norway","2021-W02",0.279455546074767,"Weekly new ICU admissions per 100k","NO",3178,5367580,55714,10
"2092","Norway","2021-W03",0.223564436859814,"Weekly new ICU admissions per 100k","NO",2431,5367580,53645,3796
"2093","Norway","2021-W04",0.167673327644861,"Weekly new ICU admissions per 100k","NO",1884,5367580,54702,35482
"2094","Norway","2021-W05",0.186303697383178,"Weekly new ICU admissions per 100k","NO",1806,5367580,139550,60837
"2095","Norway","2021-W06",0.130412588168225,"Weekly new ICU admissions per 100k","NO",1729,5367580,118157,58267
"2096","Norway","2021-W07",0.167673327644861,"Weekly new ICU admissions per 100k","NO",2030,5367580,130230,60539
"2097","Norway","2021-W08",0.223564436859814,"Weekly new ICU admissions per 100k","NO",2471,5367580,99401,129188
"2098","Norway","2021-W09",0.335346655289721,"Weekly new ICU admissions per 100k","NO",3938,5367580,150474,98239
"2099","Norway","2021-W10",0.558911092149535,"Weekly new ICU admissions per 100k","NO",5500,5367580,121090,96657
"2100","Norway","2021-W11",0.875627377700938,"Weekly new ICU admissions per 100k","NO",6499,5367580,114863,10689
"2101","Norway","2021-W12",0.987409596130845,"Weekly new ICU admissions per 100k","NO",6206,5367580,235725,16666
"2102","Norway","2021-W13",1.02467033560748,"Weekly new ICU admissions per 100k","NO",5529,5367580,184647,26653
"2103","Norway","2021-W14",0.596171831626171,"Weekly new ICU admissions per 100k","NO",4946,5367580,338854,22662
"2104","Norway","2021-W15",0.596171831626171,"Weekly new ICU admissions per 100k","NO",3890,5367580,391030,8595
"2105","Norway","2021-W16",0.540280722411217,"Weekly new ICU admissions per 100k","NO",3101,5367580,311458,16405
"2106","Norway","2021-W17",0.242194806598132,"Weekly new ICU admissions per 100k","NO",2857,5367580,320121,120815
"2107","Norway","2021-W18",0.223564436859814,"Weekly new ICU admissions per 100k","NO",2973,5367580,210625,215369
"2108","Norway","2021-W19",0.242194806598132,"Weekly new ICU admissions per 100k","NO",2816,5367580,178975,183156
"2109","Norway","2021-W20",0.242194806598132,"Weekly new ICU admissions per 100k","NO",3115,5367580,58186,315276
"2110","Norway","2021-W21",0.186303697383178,"Weekly new ICU admissions per 100k","NO",2408,5367580,61260,376732
"2111","Norway","2021-W22",0.149042957906543,"Weekly new ICU admissions per 100k","NO",2037,5367580,349827,374707
"2112","Norway","2021-W23",0.0558911092149535,"Weekly new ICU admissions per 100k","NO",1262,5367580,312916,327158
"2113","Norway","2021-W24",0,"Weekly new ICU admissions per 100k","NO",1253,5367580,439758,204805
"2114","Norway","2021-W25",0.0931518486915891,"Weekly new ICU admissions per 100k","NO",1287,5367580,568456,167073
"2115","Norway","2021-W26",0.0372607394766357,"Weekly new ICU admissions per 100k","NO",1326,5367580,704243,47608
"2116","Norway","2021-W27",0.0931518486915891,"Weekly new ICU admissions per 100k","NO",1250,5367580,492484,51177
"2117","Norway","2021-W28",0.0931518486915891,"Weekly new ICU admissions per 100k","NO",1142,5367580,286512,159720
"2118","Norway","2021-W29",0.0558911092149535,"Weekly new ICU admissions per 100k","NO",1430,5367580,366533,121205
"2119","Norway","2021-W30",0.0558911092149535,"Weekly new ICU admissions per 100k","NO",2183,5367580,370955,150565
"2120","Norway","2021-W31",0.0931518486915891,"Weekly new ICU admissions per 100k","NO",2880,5367580,223706,282783
"2121","Norway","2021-W32",0.0558911092149535,"Weekly new ICU admissions per 100k","NO",3648,5367580,110966,529261
"2122","Norway","2021-W33",0.0931518486915891,"Weekly new ICU admissions per 100k","NO",4339,5367580,64992,690154
"2123","Portugal","2020-W01",0.00971259555615731,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2124","Portugal","2020-W02",0.0194251911123146,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2125","Portugal","2020-W03",0.0874133600054158,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2126","Portugal","2020-W04",0.0582755733369438,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2127","Portugal","2020-W05",0.0971259555615731,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2128","Portugal","2020-W06",0.0971259555615731,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2129","Portugal","2020-W07",0.155401528898517,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2130","Portugal","2020-W08",0.194251911123146,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2131","Portugal","2020-W09",0.281665271128562,"Weekly new hospital admissions per 100k","PT",NA,10295909,NA,NA
"2132","Portugal","2020-W10",0.835283217829528,"Weekly new hospital admissions per 100k","PT",30,10295909,NA,NA
"2133","Portugal","2020-W11",1.74826720010832,"Weekly new hospital admissions per 100k","PT",215,10295909,NA,NA
"2134","Portugal","2020-W12",4.31239242693384,"Weekly new hospital admissions per 100k","PT",1355,10295909,NA,NA
"2135","Portugal","2020-W13",6.915368035984,"Weekly new hospital admissions per 100k","PT",4362,10295909,NA,NA
"2136","Portugal","2020-W14",6.74054131597317,"Weekly new hospital admissions per 100k","PT",5316,10295909,NA,NA
"2137","Portugal","2020-W15",4.58434510250625,"Weekly new hospital admissions per 100k","PT",5307,10295909,NA,NA
"2138","Portugal","2020-W16",3.60337295133436,"Weekly new hospital admissions per 100k","PT",3621,10295909,NA,NA
"2139","Portugal","2020-W17",2.65153858683094,"Weekly new hospital admissions per 100k","PT",3640,10295909,NA,NA
"2140","Portugal","2020-W18",1.88424353789452,"Weekly new hospital admissions per 100k","PT",1678,10295909,NA,NA
"2141","Portugal","2020-W19",1.64142864899058,"Weekly new hospital admissions per 100k","PT",2057,10295909,NA,NA
"2142","Portugal","2020-W20",1.84539315566989,"Weekly new hospital admissions per 100k","PT",1455,10295909,NA,NA
"2143","Portugal","2020-W21",1.67056643565906,"Weekly new hospital admissions per 100k","PT",1587,10295909,NA,NA
"2144","Portugal","2020-W22",1.77740498677679,"Weekly new hospital admissions per 100k","PT",1877,10295909,NA,NA
"2145","Portugal","2020-W23",1.33062559119355,"Weekly new hospital admissions per 100k","PT",1993,10295909,NA,NA
"2146","Portugal","2020-W24",1.28206261341276,"Weekly new hospital admissions per 100k","PT",2197,10295909,NA,NA
"2147","Portugal","2020-W25",1.48602712009207,"Weekly new hospital admissions per 100k","PT",2443,10295909,NA,NA
"2148","Portugal","2020-W26",1.5248775023167,"Weekly new hospital admissions per 100k","PT",2513,10295909,NA,NA
"2149","Portugal","2020-W27",1.22378704007582,"Weekly new hospital admissions per 100k","PT",2251,10295909,NA,NA
"2150","Portugal","2020-W28",1.26263742230045,"Weekly new hospital admissions per 100k","PT",2615,10295909,NA,NA
"2151","Portugal","2020-W29",1.21407444451966,"Weekly new hospital admissions per 100k","PT",2124,10295909,NA,NA
"2152","Portugal","2020-W30",0.922696577834944,"Weekly new hospital admissions per 100k","PT",1528,10295909,NA,NA
"2153","Portugal","2020-W31",0.864421004498,"Weekly new hospital admissions per 100k","PT",1299,10295909,NA,NA
"2154","Portugal","2020-W32",0.961546960059573,"Weekly new hospital admissions per 100k","PT",1205,10295909,NA,NA
"2155","Portugal","2020-W33",0.747869857824112,"Weekly new hospital admissions per 100k","PT",1434,10295909,NA,NA
"2156","Portugal","2020-W34",0.806145431161056,"Weekly new hospital admissions per 100k","PT",1495,10295909,NA,NA
"2157","Portugal","2020-W35",0.971259555615731,"Weekly new hospital admissions per 100k","PT",2171,10295909,NA,NA
"2158","Portugal","2020-W36",1.34033818674971,"Weekly new hospital admissions per 100k","PT",2490,10295909,NA,NA
"2159","Portugal","2020-W37",1.57344048009748,"Weekly new hospital admissions per 100k","PT",3725,10295909,NA,NA
"2160","Portugal","2020-W38",1.7968301778891,"Weekly new hospital admissions per 100k","PT",4594,10295909,NA,NA
"2161","Portugal","2020-W39",1.68027903121521,"Weekly new hospital admissions per 100k","PT",5027,10295909,NA,NA
"2162","Portugal","2020-W40",1.8648183467822,"Weekly new hospital admissions per 100k","PT",4643,10295909,NA,NA
"2163","Portugal","2020-W41",2.05907025790535,"Weekly new hospital admissions per 100k","PT",8417,10295909,NA,NA
"2164","Portugal","2020-W42",3.08860538685802,"Weekly new hospital admissions per 100k","PT",13247,10295909,NA,NA
"2165","Portugal","2020-W43",4.04043975136144,"Weekly new hospital admissions per 100k","PT",18775,10295909,NA,NA
"2166","Portugal","2020-W44",4.66204586695551,"Weekly new hospital admissions per 100k","PT",25655,10295909,NA,NA
"2167","Portugal","2020-W45",4.93399854252791,"Weekly new hospital admissions per 100k","PT",34983,10295909,NA,NA
"2168","Portugal","2020-W46",4.92428594697175,"Weekly new hospital admissions per 100k","PT",37977,10295909,NA,NA
"2169","Portugal","2020-W47",5.38077793811115,"Weekly new hospital admissions per 100k","PT",43457,10295909,NA,NA
"2170","Portugal","2020-W48",4.76888441807324,"Weekly new hospital admissions per 100k","PT",34041,10295909,NA,NA
"2171","Portugal","2020-W49",4.90486075585944,"Weekly new hospital admissions per 100k","PT",27675,10295909,NA,NA
"2172","Portugal","2020-W50",4.56491991139393,"Weekly new hospital admissions per 100k","PT",26270,10295909,NA,NA
"2173","Portugal","2020-W51",4.08900272914223,"Weekly new hospital admissions per 100k","PT",25377,10295909,NA,NA
"2174","Portugal","2020-W52",4.13756570692301,"Weekly new hospital admissions per 100k","PT",22545,10295909,10060,2
"2175","Portugal","2020-W53",6.73082872041701,"Weekly new hospital admissions per 100k","PT",34957,10295909,61208,10
"2176","Portugal","2021-W01",7.88662759159973,"Weekly new hospital admissions per 100k","PT",57670,10295909,97127,112
"2177","Portugal","2021-W02",8.72191080942926,"Weekly new hospital admissions per 100k","PT",67210,10295909,99461,2354
"2178","Portugal","2021-W03",8.08087950272288,"Weekly new hospital admissions per 100k","PT",86610,10295909,243830,65325
"2179","Portugal","2021-W04",7.66323789380811,"Weekly new hospital admissions per 100k","PT",83208,10295909,83352,91277
"2180","Portugal","2021-W05",5.186526026988,"Weekly new hospital admissions per 100k","PT",41598,10295909,47737,74964
"2181","Portugal","2021-W06",4.13756570692301,"Weekly new hospital admissions per 100k","PT",19140,10295909,81548,198391
"2182","Portugal","2021-W07",2.64182599127479,"Weekly new hospital admissions per 100k","PT",10466,10295909,206854,100270
"2183","Portugal","2021-W08",1.71912941343984,"Weekly new hospital admissions per 100k","PT",7431,10295909,353813,41230
"2184","Portugal","2021-W09",1.32091299563739,"Weekly new hospital admissions per 100k","PT",5503,10295909,278206,67018
"2185","Portugal","2021-W10",1.01010993784036,"Weekly new hospital admissions per 100k","PT",4054,10295909,191595,103851
"2186","Portugal","2021-W11",1.04896032006499,"Weekly new hospital admissions per 100k","PT",3265,10295909,163711,220215
"2187","Portugal","2021-W12",0.75758245338027,"Weekly new hospital admissions per 100k","PT",2938,10295909,514199,43499
"2188","Portugal","2021-W13",0.573043137813281,"Weekly new hospital admissions per 100k","PT",2778,10295909,275554,169188
"2189","Portugal","2021-W14",0.514767564476337,"Weekly new hospital admissions per 100k","PT",4271,10295909,513587,106585
"2190","Portugal","2021-W15",0.495342373364023,"Weekly new hospital admissions per 100k","PT",3456,10295909,851309,108812
"2191","Portugal","2021-W16",0.466204586695551,"Weekly new hospital admissions per 100k","PT",3417,10295909,422144,278108
"2192","Portugal","2021-W17",0.369078631133978,"Weekly new hospital admissions per 100k","PT",2819,10295909,694438,177508
"2193","Portugal","2021-W18",0.437066800027079,"Weekly new hospital admissions per 100k","PT",2283,10295909,767141,413775
"2194","Portugal","2021-W19",0.446779395583236,"Weekly new hospital admissions per 100k","PT",2641,10295909,614461,574849
"2195","Portugal","2021-W20",0.407929013358607,"Weekly new hospital admissions per 100k","PT",3084,10295909,659032,391873
"2196","Portugal","2021-W21",0.378791226690135,"Weekly new hospital admissions per 100k","PT",3628,10295909,562661,558630
"2197","Portugal","2021-W22",0.378791226690135,"Weekly new hospital admissions per 100k","PT",3941,10295909,573107,563276
"2198","Portugal","2021-W23",0.543905351144809,"Weekly new hospital admissions per 100k","PT",5038,10295909,775176,444302
"2199","Portugal","2021-W24",0.874133600054157,"Weekly new hospital admissions per 100k","PT",7734,10295909,756982,704430
"2200","Portugal","2021-W25",0.942121768947259,"Weekly new hospital admissions per 100k","PT",9643,10295909,840517,600401
"2201","Portugal","2021-W26",0.912983982278787,"Weekly new hospital admissions per 100k","PT",15122,10295909,829428,809291
"2202","Portugal","2021-W27",1.10723589340193,"Weekly new hospital admissions per 100k","PT",19185,10295909,940538,1160905
"2203","Portugal","2021-W28",1.18493665785119,"Weekly new hospital admissions per 100k","PT",22784,10295909,720152,807290
"2204","Portugal","2021-W29",1.53459009787285,"Weekly new hospital admissions per 100k","PT",22129,10295909,551665,780702
"2205","Portugal","2021-W30",1.41803895119897,"Weekly new hospital admissions per 100k","PT",17458,10295909,411469,792060
"2206","Portugal","2021-W31",1.30148780452508,"Weekly new hospital admissions per 100k","PT",15934,10295909,486694,778763
"2207","Portugal","2021-W32",0.864421004498,"Weekly new hospital admissions per 100k","PT",16409,10295909,766685,418037
"2208","Romania","2020-W09",0.0155208502445931,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2209","Romania","2020-W10",0.0620834009783723,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2210","Romania","2020-W11",0.73982719499227,"Weekly new hospital admissions per 100k","RO",124,19328838,NA,NA
"2211","Romania","2020-W13",7.11889664552003,"Weekly new hospital admissions per 100k","RO",1327,19328838,NA,NA
"2212","Romania","2020-W14",11.0404981406539,"Weekly new hospital admissions per 100k","RO",2104,19328838,NA,NA
"2213","Romania","2020-W35",39.5574736567196,"Weekly new hospital admissions per 100k","RO",8260,19328838,NA,NA
"2214","Romania","2020-W36",41.4975799372937,"Weekly new hospital admissions per 100k","RO",8229,19328838,NA,NA
"2215","Romania","2020-W37",40.3128217019564,"Weekly new hospital admissions per 100k","RO",8481,19328838,NA,NA
"2216","Romania","2020-W38",45.196715912255,"Weekly new hospital admissions per 100k","RO",9286,19328838,NA,NA
"2217","Romania","2020-W39",49.0303659226695,"Weekly new hospital admissions per 100k","RO",9892,19328838,NA,NA
"2218","Romania","2020-W40",54.9800251830969,"Weekly new hospital admissions per 100k","RO",11392,19328838,NA,NA
"2219","Romania","2020-W41",94.7754852102335,"Weekly new hospital admissions per 100k","RO",21218,19328838,NA,NA
"2220","Romania","2020-W42",119.319123063683,"Weekly new hospital admissions per 100k","RO",25105,19328838,NA,NA
"2221","Romania","2020-W43",136.645565553397,"Weekly new hospital admissions per 100k","RO",29260,19328838,NA,NA
"2222","Romania","2020-W44",173.942168691155,"Weekly new hospital admissions per 100k","RO",37015,19328838,NA,NA
"2223","Romania","2020-W45",243.522140337665,"Weekly new hospital admissions per 100k","RO",57088,19328838,NA,NA
"2224","Romania","2020-W46",265.587615768729,"Weekly new hospital admissions per 100k","RO",56530,19328838,NA,NA
"2225","Romania","2020-W47",265.691088103693,"Weekly new hospital admissions per 100k","RO",58364,19328838,NA,NA
"2226","Romania","2020-W48",241.426825554645,"Weekly new hospital admissions per 100k","RO",52891,19328838,NA,NA
"2227","Romania","2020-W49",189.871734658855,"Weekly new hospital admissions per 100k","RO",42040,19328838,NA,NA
"2228","Romania","2020-W50",43.7998393902417,"Weekly new hospital admissions per 100k","RO",42759,19328838,NA,NA
"2229","Romania","2020-W51",37.2966031377572,"Weekly new hospital admissions per 100k","RO",34959,19328838,NA,NA
"2230","Romania","2020-W52",34.5545862612124,"Weekly new hospital admissions per 100k","RO",27135,19328838,NA,NA
"2231","Romania","2020-W53",27.7254121535914,"Weekly new hospital admissions per 100k","RO",22000,19328838,NA,NA
"2232","Romania","2021-W02",43.7481032227597,"Weekly new hospital admissions per 100k","RO",21882,19328838,NA,NA
"2233","Romania","2021-W03",24.6108948711764,"Weekly new hospital admissions per 100k","RO",17408,19328838,NA,NA
"2234","Romania","2021-W04",44.1206036286299,"Weekly new hospital admissions per 100k","RO",17495,19328838,1442507,318189
"2235","Romania","2021-W05",13.9842860703784,"Weekly new hospital admissions per 100k","RO",16581,19328838,147105,276857
"2236","Romania","2021-W06",50.0754365058055,"Weekly new hospital admissions per 100k","RO",16657,19328838,62928,507707
"2237","Romania","2021-W07",24.0314497953783,"Weekly new hospital admissions per 100k","RO",18035,19328838,244470,311370
"2238","Romania","2021-W08",37.8450065130661,"Weekly new hospital admissions per 100k","RO",22761,19328838,234106,86923
"2239","Romania","2021-W10",45.0208129428163,"Weekly new hospital admissions per 100k","RO",32118,19328838,560128,125701
"2240","Romania","2021-W17",33.1421888889544,"Weekly new hospital admissions per 100k","RO",10817,19328838,626519,389322
"2241","Romania","2021-W18",17.6058177941168,"Weekly new hospital admissions per 100k","RO",8394,19328838,568728,772677
"2242","Romania","2021-W19",13.6169592812563,"Weekly new hospital admissions per 100k","RO",5560,19328838,597948,898272
"2243","Romania","2021-W20",9.04865569259777,"Weekly new hospital admissions per 100k","RO",3482,19328838,405479,758571
"2244","Romania","2021-W21",5.49438098658595,"Weekly new hospital admissions per 100k","RO",1964,19328838,4631010,4161948
"2245","Romania","2021-W22",4.45448402019821,"Weekly new hospital admissions per 100k","RO",1215,19328838,407451,856919
"2246","Romania","2021-W23",4.4803521039392,"Weekly new hospital admissions per 100k","RO",824,19328838,336219,533962
"2247","Romania","2021-W24",1.47448077323634,"Weekly new hospital admissions per 100k","RO",506,19328838,229471,358715
"2248","Romania","2021-W25",1.51586970722192,"Weekly new hospital admissions per 100k","RO",385,19328838,190124,285041
"2249","Romania","2021-W26",0.708785494503084,"Weekly new hospital admissions per 100k","RO",312,19328838,183297,189154
"2250","Romania","2021-W29",3.30076748535013,"Weekly new hospital admissions per 100k","RO",698,19328838,191984,95531
"2251","Romania","2021-W30",1.48482800673274,"Weekly new hospital admissions per 100k","RO",1102,19328838,188424,91095
"2252","Romania","2021-W31",2.20396073473222,"Weekly new hospital admissions per 100k","RO",1622,19328838,188881,77905
"2253","Romania","2021-W32",3.49219130503344,"Weekly new hospital admissions per 100k","RO",2409,19328838,166869,80986
"2254","Romania","2021-W33",5.55129077081613,"Weekly new hospital admissions per 100k","RO",3831,19328838,161929,74675
"2255","Slovakia","2020-W10",0.128255091314877,"Weekly new hospital admissions per 100k","SK",7,5457873,NA,NA
"2256","Slovakia","2020-W11",0.439731741651006,"Weekly new hospital admissions per 100k","SK",89,5457873,NA,NA
"2257","Slovakia","2020-W12",0.641275456574384,"Weekly new hospital admissions per 100k","SK",120,5457873,NA,NA
"2258","Slovakia","2020-W13",0.458053897553131,"Weekly new hospital admissions per 100k","SK",184,5457873,NA,NA
"2259","Slovakia","2020-W14",0.403087429846755,"Weekly new hospital admissions per 100k","SK",282,5457873,NA,NA
"2260","Slovakia","2020-W15",0.494698209357382,"Weekly new hospital admissions per 100k","SK",181,5457873,NA,NA
"2261","Slovakia","2020-W16",1.04436288642114,"Weekly new hospital admissions per 100k","SK",381,5457873,NA,NA
"2262","Slovakia","2020-W17",0.403087429846755,"Weekly new hospital admissions per 100k","SK",147,5457873,NA,NA
"2263","Slovakia","2020-W18",0.0916107795106262,"Weekly new hospital admissions per 100k","SK",38,5457873,NA,NA
"2264","Slovakia","2020-W20",0.0916107795106262,"Weekly new hospital admissions per 100k","SK",27,5457873,NA,NA
"2265","Slovakia","2020-W21",0.0183221559021252,"Weekly new hospital admissions per 100k","SK",19,5457873,NA,NA
"2266","Slovakia","2020-W23",0.0366443118042505,"Weekly new hospital admissions per 100k","SK",8,5457873,NA,NA
"2267","Slovakia","2020-W25",0.073288623608501,"Weekly new hospital admissions per 100k","SK",46,5457873,NA,NA
"2268","Slovakia","2020-W26",0.109932935412752,"Weekly new hospital admissions per 100k","SK",80,5457873,NA,NA
"2269","Slovakia","2020-W27",0.0549664677063757,"Weekly new hospital admissions per 100k","SK",111,5457873,NA,NA
"2270","Slovakia","2020-W28",0.128255091314877,"Weekly new hospital admissions per 100k","SK",129,5457873,NA,NA
"2271","Slovakia","2020-W29",0.164899403119127,"Weekly new hospital admissions per 100k","SK",131,5457873,NA,NA
"2272","Slovakia","2020-W30",0.109932935412752,"Weekly new hospital admissions per 100k","SK",187,5457873,NA,NA
"2273","Slovakia","2020-W31",0.219865870825503,"Weekly new hospital admissions per 100k","SK",172,5457873,NA,NA
"2274","Slovakia","2020-W32",0.311476650336129,"Weekly new hospital admissions per 100k","SK",273,5457873,NA,NA
"2275","Slovakia","2020-W33",0.256510182629753,"Weekly new hospital admissions per 100k","SK",332,5457873,NA,NA
"2276","Slovakia","2020-W34",0.183221559021252,"Weekly new hospital admissions per 100k","SK",514,5457873,NA,NA
"2277","Slovakia","2020-W35",0.549664677063757,"Weekly new hospital admissions per 100k","SK",506,5457873,NA,NA
"2278","Slovakia","2020-W36",0.696241924280759,"Weekly new hospital admissions per 100k","SK",846,5457873,NA,NA
"2279","Slovakia","2020-W37",0.513020365259507,"Weekly new hospital admissions per 100k","SK",972,5457873,NA,NA
"2280","Slovakia","2020-W38",0.751208391987135,"Weekly new hospital admissions per 100k","SK",1409,5457873,NA,NA
"2281","Slovakia","2020-W39",1.44745031626789,"Weekly new hospital admissions per 100k","SK",2872,5457873,NA,NA
"2282","Slovakia","2020-W40",2.19865870825503,"Weekly new hospital admissions per 100k","SK",4548,5457873,NA,NA
"2283","Slovakia","2020-W41",2.52845751449328,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"2284","Slovakia","2020-W42",2.93154494434004,"Weekly new hospital admissions per 100k","SK",11507,5457873,NA,NA
"2285","Slovakia","2020-W43",3.90261920715268,"Weekly new hospital admissions per 100k","SK",16219,5457873,NA,NA
"2286","Slovakia","2020-W44",4.63550544323769,"Weekly new hospital admissions per 100k","SK",21565,5457873,NA,NA
"2287","Slovakia","2020-W45",4.91033778176957,"Weekly new hospital admissions per 100k","SK",14834,5457873,NA,NA
"2288","Slovakia","2020-W46",4.25074016929306,"Weekly new hospital admissions per 100k","SK",11806,5457873,NA,NA
"2289","Slovakia","2020-W47",3.95758567485905,"Weekly new hospital admissions per 100k","SK",13371,5457873,NA,NA
"2290","Slovakia","2020-W48",4.89201562586744,"Weekly new hospital admissions per 100k","SK",16236,5457873,NA,NA
"2291","Slovakia","2020-W49",4.48892819602068,"Weekly new hospital admissions per 100k","SK",22399,5457873,NA,NA
"2292","Slovakia","2020-W50",4.58053897553131,"Weekly new hospital admissions per 100k","SK",34325,5457873,NA,NA
"2293","Slovakia","2020-W51",3.68275333632717,"Weekly new hospital admissions per 100k","SK",45682,5457873,NA,NA
"2294","Slovakia","2020-W52",3.88429705125055,"Weekly new hospital admissions per 100k","SK",34717,5457873,0,0
"2295","Slovakia","2020-W53",4.65382759913981,"Weekly new hospital admissions per 100k","SK",49036,5457873,NA,NA
"2296","Slovakia","2021-W01",4.85537131406319,"Weekly new hospital admissions per 100k","SK",38413,5457873,59410,0
"2297","Slovakia","2021-W02",4.47060604011856,"Weekly new hospital admissions per 100k","SK",29639,5457873,66238,0
"2298","Slovakia","2021-W03",4.10416292207605,"Weekly new hospital admissions per 100k","SK",36606,5457873,69679,5296
"2299","Slovakia","2021-W04",3.20637728287192,"Weekly new hospital admissions per 100k","SK",34900,5457873,79893,13557
"2300","Slovakia","2021-W05",3.59114255681655,"Weekly new hospital admissions per 100k","SK",38175,5457873,91235,44429
"2301","Slovakia","2021-W06",5.00194856128019,"Weekly new hospital admissions per 100k","SK",36474,5457873,100928,61912
"2302","Slovakia","2021-W07",5.25845874390994,"Weekly new hospital admissions per 100k","SK",39148,5457873,78893,64958
"2303","Slovakia","2021-W08",5.67986832965883,"Weekly new hospital admissions per 100k","SK",38661,5457873,76556,76273
"2304","Slovakia","2021-W09",6.24785516262471,"Weekly new hospital admissions per 100k","SK",33844,5457873,102180,91571
"2305","Slovakia","2021-W10",6.28449947442896,"Weekly new hospital admissions per 100k","SK",28402,5457873,135286,74576
"2306","Slovakia","2021-W11",5.55161323834395,"Weekly new hospital admissions per 100k","SK",22841,5457873,214046,49522
"2307","Slovakia","2021-W12",4.70879406684619,"Weekly new hospital admissions per 100k","SK",19289,5457873,225939,35159
"2308","Slovakia","2021-W13",3.18805512696979,"Weekly new hospital admissions per 100k","SK",13440,5457873,195471,14723
"2309","Slovakia","2021-W14",3.02315572385067,"Weekly new hospital admissions per 100k","SK",12658,5457873,217843,51167
"2310","Slovakia","2021-W15",2.19865870825503,"Weekly new hospital admissions per 100k","SK",9673,5457873,191524,115792
"2311","Slovakia","2021-W16",1.99711499333165,"Weekly new hospital admissions per 100k","SK",8362,5457873,135538,165034
"2312","Slovakia","2021-W17",1.7406048107019,"Weekly new hospital admissions per 100k","SK",6887,5457873,173503,160549
"2313","Slovakia","2021-W18",1.8871820579189,"Weekly new hospital admissions per 100k","SK",4818,5457873,237506,158058
"2314","Slovakia","2021-W19",1.85053774611465,"Weekly new hospital admissions per 100k","SK",3562,5457873,304218,162721
"2315","Slovakia","2021-W20",1.20926228954027,"Weekly new hospital admissions per 100k","SK",2472,5457873,323533,168861
"2316","Slovakia","2021-W21",0.989396418714763,"Weekly new hospital admissions per 100k","SK",1873,5457873,291663,199150
